Generation,Bloc,Macro,Image,Total_surface,B,H,P,P_black,obs_count
4,3,MacroG1,2PL4_3.tiff,1904336,1752357,117823,34156,0.225,NA
4,3,MacroG1,3PL4_5.tiff,1943816,1819748,53115,70953,0.572,NA
4,3,MacroG1,1PS5_3.tiff,1999800,1851141,81303,67356,0.453,NA
4,3,MacroG1,2PL4_4.tiff,1996652,1868982,56395,71275,0.558,NA
4,3,MacroG1,3PS4_4.tiff,1961160,1814204,57386,89570,0.61,NA
4,3,MacroG1,3PS5_0.tiff,1765554,1634002,24216,107336,0.816,NA
4,3,MacroG1,1PL5_2.tiff,2057536,1924854,124368,8314,0.063,NA
4,3,MacroG1,1PS5_4.tiff,2002035,1854994,47218,99823,0.679,NA
4,3,MacroG1,3PL4_2.tiff,1896660,1759252,41744,95664,0.696,NA
4,3,MacroG1,3PL4_3.tiff,1834140,1702470,44317,87353,0.663,NA
4,3,MacroG1,1PS5_5.tiff,1989900,1856435,58396,75069,0.562,NA
4,3,MacroG1,3PS5_1.tiff,1947864,1826215,31379,90270,0.742,NA
4,3,MacroG1,1PL5_3.tiff,2018135,1861939,67594,88602,0.567,NA
4,3,MacroG1,3PS4_5.tiff,1907982,1780261,39259,88462,0.693,NA
4,3,MacroG1,1PL5_0.tiff,1959232,1808478,52110,98644,0.654,NA
4,3,MacroG1,3PS5_2.tiff,1700270,1556589,44658,99023,0.689,NA
4,3,MacroG1,3PS4_6.tiff,1854799,1723258,42069,89472,0.68,NA
4,3,MacroG1,3PL4_0.tiff,1830120,1692816,52926,84378,0.615,NA
4,3,MacroG1,3PL4_1.tiff,1700784,1583737,83652,33395,0.285,NA
4,3,MacroG1,1PL5_1.tiff,2043440,1921683,41685,80072,0.658,NA
4,3,MacroG1,3PS5_3.tiff,1874610,1732262,38570,103778,0.729,NA
4,3,MacroG1,3PL4_6.tiff,1868240,1735270,46403,86567,0.651,NA
4,3,MacroG1,1PS5_0.tiff,1928236,1806291,32636,89309,0.732,NA
4,3,MacroG1,3PS5_4.tiff,1861240,1734335,35496,91409,0.72,NA
4,3,MacroG1,3PS4_0.tiff,1873500,1739300,81777,52423,0.391,NA
4,3,MacroG1,2PL4_0.tiff,2137005,2012233,47803,76969,0.617,NA
4,3,MacroG1,2PL4_1.tiff,1921320,1795514,70169,55637,0.442,NA
4,3,MacroG1,3PS4_1.tiff,1838753,1716268,62195,60290,0.492,NA
4,3,MacroG1,3PS5_5.tiff,1876626,1749781,55941,70904,0.559,276
4,3,MacroG1,1PS5_1.tiff,1976114,1847422,50688,78004,0.606,NA
4,3,MacroG1,3PL4_7.tiff,1836461,1695534,53655,87272,0.619,NA
4,4,MacroG1,3PL6_5.tiff,1915118,1789112,69101,56905,0.452,NA
4,4,MacroG1,3PL5_0.tiff,1942009,1840721,30496,70792,0.699,NA
4,4,MacroG1,2PS5_0.tiff,1751911,1621067,58073,72771,0.556,NA
4,4,MacroG1,2PL5_6.tiff,1557906,1444218,110974,2714,0.024,NA
4,4,MacroG1,2PS5_1.tiff,1787805,1664717,33036,90052,0.732,NA
4,4,MacroG1,3PL5_1.tiff,1997082,1876415,54317,66350,0.55,NA
4,4,MacroG1,2PS6_4.tiff,2009524,1883026,78630,47868,0.378,208
4,4,MacroG1,3PL6_4.tiff,1908816,1780423,61723,66670,0.519,NA
4,4,MacroG1,2PL5_0.tiff,1614480,1463810,68323,82347,0.547,NA
4,4,MacroG1,3PL6_3.tiff,1795360,1662978,107833,24549,0.185,NA
4,4,MacroG1,1PS6_1.tiff,1685232,1540914,70751,73567,0.51,NA
4,4,MacroG1,2PS6_3.tiff,2019681,1892598,41391,85692,0.674,NA
4,4,MacroG1,3PL5_6.tiff,1914782,1789521,123310,1951,0.016,NA
4,4,MacroG1,2PS6_2.tiff,1969915,1833298,47509,89108,0.652,NA
4,4,MacroG1,3PL6_2.tiff,1837530,1705464,66610,65456,0.496,NA
4,4,MacroG1,1PS6_0.tiff,1800117,1669285,50192,80640,0.616,NA
4,4,MacroG1,2PL5_1.tiff,1701027,1546764,87187,67076,0.435,NA
4,4,MacroG1,2PL5_2.tiff,1764860,1615011,55384,94465,0.63,NA
4,4,MacroG1,2PS5_4.tiff,1792530,1642631,58604,91295,0.609,NA
4,4,MacroG1,3PL5_4.tiff,1963251,1829776,44228,89247,0.669,NA
4,4,MacroG1,2PS6_1.tiff,1927875,1800385,45729,81761,0.641,NA
4,4,MacroG1,1PS6_3.tiff,1822519,1672297,81340,68882,0.459,NA
4,4,MacroG1,3PL6_1.tiff,1912800,1800175,48294,64331,0.571,NA
4,4,MacroG1,1PS6_2.tiff,1530496,1384560,50838,95098,0.652,NA
4,4,MacroG1,3PL6_0.tiff,2032188,1893985,46267,91936,0.665,NA
4,4,MacroG1,2PS6_0.tiff,2061648,1911763,52012,97873,0.653,NA
4,4,MacroG1,3PL5_5.tiff,1727464,1601191,68879,57394,0.455,NA
4,4,MacroG1,2PS5_5.tiff,1632448,1494256,119746,18446,0.133,101
4,4,MacroG1,2PL5_3.tiff,1820424,1681646,53460,85318,0.615,NA
4,4,MacroG1,2PS5_2.tiff,1856907,1718054,64772,74081,0.534,NA
4,4,MacroG1,3PL5_2.tiff,1728441,1617472,41202,69767,0.629,NA
4,4,MacroG1,2PL5_4.tiff,1995780,1870050,47972,77758,0.618,NA
4,4,MacroG1,2PL5_5.tiff,1927623,1804829,80841,41953,0.342,NA
4,4,MacroG1,3PL6_6.tiff,1850069,1728343,60681,61045,0.501,NA
4,4,MacroG1,1PS6_4.tiff,1929876,1785074,92659,52143,0.36,NA
4,4,MacroG1,2PS6_6.tiff,1637522,1502453,130620,4449,0.033,23
4,4,MacroG1,3PL5_3.tiff,1996980,1846920,50616,99444,0.663,NA
4,4,MacroG1,2PS5_3.tiff,1738400,1601750,40627,96023,0.703,NA
4,1,MacroG2,2PS2_2.tiff,2289672,2179814,84719,25139,0.229,NA
4,1,MacroG2,3PS1_1.tiff,2135040,2055510,16139,63391,0.797,NA
4,1,MacroG2,1PL1_3.tiff,1979055,1844314,105377,29364,0.218,NA
4,1,MacroG2,2PL1_1.tiff,2027674,1937282,28811,61581,0.681,NA
4,1,MacroG2,2PL1_0.tiff,2171748,2081248,10086,80414,0.889,NA
4,1,MacroG2,3PS1_0.tiff,2173254,2068940,13054,91260,0.875,NA
4,1,MacroG2,1PL1_2.tiff,2043509,1925224,104850,13435,0.114,NA
4,1,MacroG2,3PL1_6.tiff,2024865,1932477,36276,56112,0.607,NA
4,1,MacroG2,2PS2_3.tiff,2114112,2004240,21601,88271,0.803,NA
4,1,MacroG2,3PS1_7.tiff,1915560,1827174,10273,78113,0.884,NA
4,1,MacroG2,2PS2_4.tiff,2115717,2019824,44406,51487,0.537,NA
4,1,MacroG2,3PL1_1.tiff,2177637,2103484,7775,66378,0.895,NA
4,1,MacroG2,1PS1_3.tiff,2154048,2045855,94353,13840,0.128,NA
4,1,MacroG2,3PL1_0.tiff,2018020,1922393,43795,51832,0.542,NA
4,1,MacroG2,1PS1_2.tiff,2007036,1911956,37745,57335,0.603,NA
4,1,MacroG2,2PS2_5.tiff,2211220,2113515,94548,3157,0.032,NA
4,1,MacroG2,1PL1_4.tiff,1909928,1797600,75929,36399,0.324,NA
4,1,MacroG2,3PS1_6.tiff,1967868,1876323,12128,79417,0.868,NA
4,1,MacroG2,3PS1_5.tiff,2067212,1977360,20180,69672,0.775,NA
4,1,MacroG2,1PS1_1.tiff,1955838,1858134,27410,70294,0.719,NA
4,1,MacroG2,3PL1_3.tiff,2138136,2050751,43056,44329,0.507,NA
4,1,MacroG2,1PS1_0.tiff,2139852,2045166,16753,77933,0.823,NA
4,1,MacroG2,3PL1_2.tiff,2226056,2158398,5753,61905,0.915,NA
4,1,MacroG2,3PS1_4.tiff,1911867,1828002,12416,71449,0.852,NA
4,1,MacroG2,2PL1_4.tiff,2130794,2006159,79553,45082,0.362,NA
4,1,MacroG2,3PL1_5.tiff,2197125,2108157,14308,74660,0.839,NA
4,1,MacroG2,2PS2_0.tiff,2175796,2082348,38204,55244,0.591,NA
4,1,MacroG2,2PL1_3.tiff,2056740,1963015,25900,67825,0.724,NA
4,1,MacroG2,1PL1_1.tiff,1959400,1870091,9960,79349,0.888,NA
4,1,MacroG2,3PS1_3.tiff,2067674,1969961,39435,58278,0.596,NA
4,1,MacroG2,1PL1_0.tiff,2097636,2008394,17309,71933,0.806,NA
4,1,MacroG2,3PS1_2.tiff,2009676,1928922,5849,74905,0.928,NA
4,1,MacroG2,2PL1_2.tiff,1931774,1839202,7543,85029,0.919,NA
4,1,MacroG2,2PS2_1.tiff,2073032,1984866,36793,51373,0.583,NA
4,1,MacroG2,3PL1_4.tiff,2203032,2113706,17118,72208,0.808,NA
4,2,MacroG2,1PS3_4.tiff,1940400,1853686,19062,67652,0.78,NA
4,2,MacroG2,2PL2_4.tiff,2025343,1919525,98198,7620,0.072,NA
4,2,MacroG2,3PS3_0.tiff,1978951,1896379,12515,70057,0.848,NA
4,2,MacroG2,1PL3_2.tiff,1818180,1695085,109581,13514,0.11,NA
4,2,MacroG2,3PS3_1.tiff,1613940,1535088,15725,63127,0.801,NA
4,2,MacroG2,1PL3_3.tiff,1985627,1866641,98642,20344,0.171,NA
4,2,MacroG2,1PL2_0.tiff,1954528,1865141,24673,64714,0.724,NA
4,2,MacroG2,2PL2_2.tiff,2014194,1899630,75951,38613,0.337,NA
4,2,MacroG2,1PL3_4.tiff,2060955,1962256,81652,17047,0.173,NA
4,2,MacroG2,3PS3_6.tiff,1698552,1608762,12661,77129,0.859,NA
4,2,MacroG2,2PS3_0.tiff,1810160,1723580,18441,68139,0.787,NA
4,2,MacroG2,1PS3_2.tiff,1811908,1719760,17114,75034,0.814,NA
4,2,MacroG2,1PS3_3.tiff,1993569,1902198,14277,77094,0.844,NA
4,2,MacroG2,2PS3_1.tiff,1844062,1741167,64632,38263,0.372,NA
4,2,MacroG2,3PS3_7.tiff,1714096,1630730,14779,68587,0.823,NA
4,2,MacroG2,2PL2_3.tiff,1813518,1687789,106886,18843,0.15,NA
4,2,MacroG2,1PL2_1.tiff,1766081,1682094,13967,70020,0.834,NA
4,2,MacroG2,3PS3_4.tiff,1843182,1742256,15168,85758,0.85,NA
4,2,MacroG2,2PL2_0.tiff,2093344,2011492,13074,68778,0.84,NA
4,2,MacroG2,1PL2_2.tiff,2053998,1931937,72984,49077,0.402,NA
4,2,MacroG2,1PS3_0.tiff,1797848,1707646,44698,45504,0.504,NA
4,2,MacroG2,2PS3_2.tiff,1877260,1781513,27628,68119,0.711,NA
4,2,MacroG2,2PS3_3.tiff,2088354,1998280,15648,74426,0.826,NA
4,2,MacroG2,1PS3_1.tiff,1825188,1731504,45386,48298,0.516,NA
4,2,MacroG2,1PL2_3.tiff,1766400,1671435,38541,56424,0.594,NA
4,2,MacroG2,2PL2_1.tiff,2075770,1962325,80966,32479,0.286,NA
4,2,MacroG2,3PS3_5.tiff,1648269,1558216,21850,68203,0.757,NA
4,2,MacroG2,1PL3_0.tiff,1803105,1720282,12256,70567,0.852,NA
4,2,MacroG2,3PS3_2.tiff,1557582,1475885,13903,67794,0.83,NA
4,2,MacroG2,1PL2_4.tiff,1911952,1822739,19298,69915,0.784,NA
4,2,MacroG2,1PL2_5.tiff,1854784,1735388,116821,2575,0.022,NA
4,2,MacroG2,1PL3_1.tiff,1784585,1690698,27275,66612,0.709,NA
4,2,MacroG2,3PS3_3.tiff,1583400,1492943,32611,57846,0.639,NA
4,3,MacroG2,1PS5_2.tiff,1816378,1710995,16218,89165,0.846,NA
4,3,MacroG2,3PL4_4.tiff,1807362,1721220,19378,66764,0.775,NA
4,3,MacroG2,2PL4_2.tiff,2025392,1907503,111752,6137,0.052,NA
4,3,MacroG2,3PS4_2.tiff,1891845,1804798,16918,70129,0.806,NA
4,3,MacroG2,3PL4_8.tiff,2053321,1964471,17250,71600,0.806,NA
4,3,MacroG2,1PL5_4.tiff,1887750,1791619,34691,61440,0.639,NA
4,3,MacroG2,3PS5_6.tiff,2013760,1928807,16653,68300,0.804,NA
4,3,MacroG2,1PL5_5.tiff,2240364,2130031,103801,6532,0.059,NA
4,3,MacroG2,3PS4_3.tiff,1806516,1698630,21448,86438,0.801,NA
4,3,MacroG2,2PL4_3.tiff,1904336,1781490,85616,37230,0.303,NA
4,3,MacroG2,3PL4_5.tiff,1943816,1857223,20730,65863,0.761,NA
4,3,MacroG2,1PS5_3.tiff,1999800,1889509,46778,63513,0.576,NA
4,3,MacroG2,2PL4_4.tiff,1996652,1904339,25290,67023,0.726,NA
4,3,MacroG2,3PS4_4.tiff,1961160,1858064,21342,81754,0.793,NA
4,3,MacroG2,3PS5_0.tiff,1765554,1686072,3687,75795,0.954,NA
4,3,MacroG2,1PL5_2.tiff,2057536,1941658,107401,8477,0.073,NA
4,3,MacroG2,1PS5_4.tiff,2002035,1901666,16634,83735,0.834,NA
4,3,MacroG2,3PL4_2.tiff,1896660,1797748,14798,84114,0.85,NA
4,3,MacroG2,3PL4_3.tiff,1834140,1741526,15818,76796,0.829,NA
4,3,MacroG2,1PS5_5.tiff,1989900,1896413,23481,70006,0.749,NA
4,3,MacroG2,3PS5_1.tiff,1947864,1877527,7345,62992,0.896,NA
4,3,MacroG2,1PL5_3.tiff,2018135,1907231,31622,79282,0.715,NA
4,3,MacroG2,3PS4_5.tiff,1907982,1821484,10648,75850,0.877,NA
4,3,MacroG2,1PL5_0.tiff,1959232,1853050,19713,86469,0.814,NA
4,3,MacroG2,3PS5_2.tiff,1700270,1601875,12517,85878,0.873,NA
4,3,MacroG2,3PS4_6.tiff,1854799,1766825,11893,76081,0.865,NA
4,3,MacroG2,3PL4_0.tiff,1830120,1735450,19604,75066,0.793,NA
4,3,MacroG2,3PL4_1.tiff,1700784,1614120,50535,36129,0.417,NA
4,3,MacroG2,1PL5_1.tiff,2043440,1961034,14207,68199,0.828,NA
4,3,MacroG2,3PS5_3.tiff,1874610,1777287,11177,86146,0.885,NA
4,3,MacroG2,3PL4_6.tiff,1868240,1779357,14094,74789,0.841,NA
4,3,MacroG2,1PS5_0.tiff,1928236,1853709,8599,65928,0.885,NA
4,3,MacroG2,3PS5_4.tiff,1861240,1777591,9838,73811,0.882,NA
4,3,MacroG2,3PS4_0.tiff,1873500,1768126,51972,53402,0.507,NA
4,3,MacroG2,2PL4_0.tiff,2137005,2050027,18025,68953,0.793,NA
4,3,MacroG2,2PL4_1.tiff,1921320,1827459,38382,55479,0.591,NA
4,3,MacroG2,3PS4_1.tiff,1838753,1753392,27536,57825,0.677,NA
4,3,MacroG2,3PS5_5.tiff,1876626,1788401,22781,65444,0.742,NA
4,3,MacroG2,1PS5_1.tiff,1976114,1884367,21304,70443,0.768,NA
4,3,MacroG2,3PL4_7.tiff,1836461,1737573,19559,79329,0.802,NA
4,4,MacroG2,3PL6_5.tiff,1915118,1822460,36757,55901,0.603,NA
4,4,MacroG2,3PL5_0.tiff,1942009,1887167,5165,49677,0.906,NA
4,4,MacroG2,2PS5_0.tiff,1751911,1653122,28138,70651,0.715,NA
4,4,MacroG2,2PL5_6.tiff,1557906,1455806,98152,3948,0.039,NA
4,4,MacroG2,2PS5_1.tiff,1787805,1708728,7816,71261,0.901,NA
4,4,MacroG2,3PL5_1.tiff,1997082,1915475,23868,57739,0.708,NA
4,4,MacroG2,2PS6_4.tiff,2009524,1916088,44598,48838,0.523,NA
4,4,MacroG2,3PL6_4.tiff,1908816,1818291,29162,61363,0.678,NA
4,4,MacroG2,2PL5_0.tiff,1614480,1505788,32431,76261,0.702,NA
4,4,MacroG2,3PL6_3.tiff,1795360,1686260,81163,27937,0.256,NA
4,4,MacroG2,1PS6_1.tiff,1685232,1585371,30560,69301,0.694,NA
4,4,MacroG2,2PS6_3.tiff,2019681,1931840,13655,74186,0.845,NA
4,4,MacroG2,3PL5_6.tiff,1914782,1803105,109300,2377,0.021,NA
4,4,MacroG2,2PS6_2.tiff,1969915,1874927,16408,78580,0.827,NA
4,4,MacroG2,3PL6_2.tiff,1837530,1738347,33742,65441,0.66,NA
4,4,MacroG2,1PS6_0.tiff,1800117,1707923,18947,73247,0.794,NA
4,4,MacroG2,2PL5_1.tiff,1701027,1582760,51320,66947,0.566,NA
4,4,MacroG2,2PL5_2.tiff,1764860,1658851,20543,85466,0.806,NA
4,4,MacroG2,2PS5_4.tiff,1792530,1679521,25029,87980,0.779,NA
4,4,MacroG2,3PL5_4.tiff,1963251,1872978,12675,77598,0.86,NA
4,4,MacroG2,2PS6_1.tiff,1927875,1836144,18076,73655,0.803,NA
4,4,MacroG2,1PS6_3.tiff,1822519,1711565,41999,68955,0.621,NA
4,4,MacroG2,3PL6_1.tiff,1912800,1835911,17213,59676,0.776,NA
4,4,MacroG2,1PS6_2.tiff,1530496,1432628,16325,81543,0.833,NA
4,4,MacroG2,3PL6_0.tiff,2032188,1939687,13897,78604,0.85,NA
4,4,MacroG2,2PS6_0.tiff,2061648,1950920,21166,89562,0.809,NA
4,4,MacroG2,3PL5_5.tiff,1727464,1637154,32817,57493,0.637,NA
4,4,MacroG2,2PS5_5.tiff,1632448,1515629,94498,22321,0.191,NA
4,4,MacroG2,2PL5_3.tiff,1820424,1722284,19092,79048,0.805,NA
4,4,MacroG2,2PS5_2.tiff,1856907,1752076,32692,72139,0.688,NA
4,4,MacroG2,3PL5_2.tiff,1728441,1660935,11871,55635,0.824,NA
4,4,MacroG2,2PL5_4.tiff,1995780,1905771,18028,71981,0.8,NA
4,4,MacroG2,2PL5_5.tiff,1927623,1839463,46110,42050,0.477,NA
4,4,MacroG2,3PL6_6.tiff,1850069,1765846,25822,58401,0.693,NA
4,4,MacroG2,1PS6_4.tiff,1929876,1819276,56334,54266,0.491,NA
4,4,MacroG2,2PS6_6.tiff,1637522,1513424,119035,5063,0.041,NA
4,4,MacroG2,3PL5_3.tiff,1996980,1894389,15503,87088,0.849,NA
4,4,MacroG2,2PS5_3.tiff,1738400,1636441,14094,87865,0.862,NA
4,1,MacroG3,2PS2_2.tiff,2289672,2176904,94166,18602,0.165,NA
4,1,MacroG3,3PS1_1.tiff,2135040,2024210,35822,75008,0.677,NA
4,1,MacroG3,1PL1_3.tiff,1979055,1842088,113608,23359,0.171,NA
4,1,MacroG3,2PL1_1.tiff,2027674,1919890,51546,56238,0.522,NA
4,1,MacroG3,2PL1_0.tiff,2171748,2054780,32680,84288,0.721,NA
4,1,MacroG3,3PS1_0.tiff,2173254,2033525,41631,98098,0.702,NA
4,1,MacroG3,1PL1_2.tiff,2043509,1925281,107831,10397,0.088,NA
4,1,MacroG3,3PL1_6.tiff,2024865,1914499,53053,57313,0.519,NA
4,1,MacroG3,2PS2_3.tiff,2114112,1981099,46307,86706,0.652,NA
4,1,MacroG3,3PS1_7.tiff,1915560,1791467,33164,90929,0.733,NA
4,1,MacroG3,2PS2_4.tiff,2115717,2004745,66381,44591,0.402,NA
4,1,MacroG3,3PL1_1.tiff,2177637,2064192,25655,87790,0.774,NA
4,1,MacroG3,1PS1_3.tiff,2154048,2045734,97892,10422,0.096,NA
4,1,MacroG3,3PL1_0.tiff,2018020,1908140,63006,46874,0.427,NA
4,1,MacroG3,1PS1_2.tiff,2007036,1898594,58481,49961,0.461,NA
4,1,MacroG3,2PS2_5.tiff,2211220,2113540,94844,2836,0.029,NA
4,1,MacroG3,1PL1_4.tiff,1909928,1791862,84327,33739,0.286,NA
4,1,MacroG3,3PS1_6.tiff,1967868,1848924,32395,86549,0.728,NA
4,1,MacroG3,3PS1_5.tiff,2067212,1951004,43498,72710,0.626,NA
4,1,MacroG3,1PS1_1.tiff,1955838,1837596,49574,68668,0.581,NA
4,1,MacroG3,3PL1_3.tiff,2138136,2033786,63350,41000,0.393,NA
4,1,MacroG3,1PS1_0.tiff,2139852,2023127,37368,79357,0.68,NA
4,1,MacroG3,3PL1_2.tiff,2226056,2121814,21653,82589,0.792,NA
4,1,MacroG3,3PS1_4.tiff,1911867,1801921,33137,76809,0.699,NA
4,1,MacroG3,2PL1_4.tiff,2130794,1997330,93598,39866,0.299,NA
4,1,MacroG3,3PL1_5.tiff,2197125,2086031,35406,75688,0.681,NA
4,1,MacroG3,2PS2_0.tiff,2175796,2063335,62721,49740,0.442,NA
4,1,MacroG3,2PL1_3.tiff,2056740,1946971,46408,63361,0.577,NA
4,1,MacroG3,1PL1_1.tiff,1959400,1841147,30275,87978,0.744,NA
4,1,MacroG3,3PS1_3.tiff,2067674,1950418,64527,52729,0.45,NA
4,1,MacroG3,1PL1_0.tiff,2097636,1987405,38179,72052,0.654,NA
4,1,MacroG3,3PS1_2.tiff,2009676,1888492,25105,96079,0.793,NA
4,1,MacroG3,2PL1_2.tiff,1931774,1810614,27991,93169,0.769,NA
4,1,MacroG3,2PS2_1.tiff,2073032,1966809,56817,49406,0.465,NA
4,1,MacroG3,3PL1_4.tiff,2203032,2090322,36808,75902,0.673,NA
4,2,MacroG3,1PS3_4.tiff,1940400,1823601,44176,72623,0.622,NA
4,2,MacroG3,2PL2_4.tiff,2025343,1922279,94965,8099,0.079,NA
4,2,MacroG3,3PS3_0.tiff,1978951,1865313,33029,80609,0.709,NA
4,2,MacroG3,1PL3_2.tiff,1818180,1693184,114625,10371,0.083,NA
4,2,MacroG3,3PS3_1.tiff,1613940,1499067,41785,73088,0.636,NA
4,2,MacroG3,1PL3_3.tiff,1985627,1862330,107753,15544,0.126,NA
4,2,MacroG3,1PL2_0.tiff,1954528,1844076,44716,65736,0.595,NA
4,2,MacroG3,2PL2_2.tiff,2014194,1893317,88144,32733,0.271,NA
4,2,MacroG3,1PL3_4.tiff,2060955,1961024,83580,16351,0.164,NA
4,2,MacroG3,3PS3_6.tiff,1698552,1577651,32704,88197,0.729,NA
4,2,MacroG3,2PS3_0.tiff,1810160,1700797,37925,71438,0.653,NA
4,2,MacroG3,1PS3_2.tiff,1811908,1692005,39738,80165,0.669,NA
4,2,MacroG3,1PS3_3.tiff,1993569,1873819,34545,85205,0.712,NA
4,2,MacroG3,2PS3_1.tiff,1844062,1732577,80774,30711,0.275,NA
4,2,MacroG3,3PS3_7.tiff,1714096,1603975,36997,73124,0.664,NA
4,2,MacroG3,2PL2_3.tiff,1813518,1687879,108521,17118,0.136,NA
4,2,MacroG3,1PL2_1.tiff,1766081,1651087,35000,79994,0.696,NA
4,2,MacroG3,3PS3_4.tiff,1843182,1709684,38352,95146,0.713,NA
4,2,MacroG3,2PL2_0.tiff,2093344,1984167,35512,73665,0.675,NA
4,2,MacroG3,1PL2_2.tiff,2053998,1920744,89494,43760,0.328,NA
4,2,MacroG3,1PS3_0.tiff,1797848,1694028,65238,38582,0.372,NA
4,2,MacroG3,2PS3_2.tiff,1877260,1757091,49993,70176,0.584,NA
4,2,MacroG3,2PS3_3.tiff,2088354,1970623,36079,81652,0.694,NA
4,2,MacroG3,1PS3_1.tiff,1825188,1716839,64531,43818,0.404,NA
4,2,MacroG3,1PL2_3.tiff,1766400,1654892,58686,52822,0.474,NA
4,2,MacroG3,2PL2_1.tiff,2075770,1956006,92791,26973,0.225,NA
4,2,MacroG3,3PS3_5.tiff,1648269,1534990,43452,69827,0.616,NA
4,2,MacroG3,1PL3_0.tiff,1803105,1692860,32603,77642,0.704,NA
4,2,MacroG3,3PS3_2.tiff,1557582,1449918,32977,74687,0.694,NA
4,2,MacroG3,1PL2_4.tiff,1911952,1793914,40626,77412,0.656,NA
4,2,MacroG3,1PL2_5.tiff,1854784,1739600,113066,2118,0.018,NA
4,2,MacroG3,1PL3_1.tiff,1784585,1668228,48471,67886,0.583,NA
4,2,MacroG3,3PS3_3.tiff,1583400,1474201,55215,53984,0.494,NA
4,3,MacroG3,1PS5_2.tiff,1816378,1686134,34432,95812,0.736,NA
4,3,MacroG3,3PL4_4.tiff,1807362,1697270,41462,68630,0.623,NA
4,3,MacroG3,2PL4_2.tiff,2025392,1911125,109394,4873,0.043,NA
4,3,MacroG3,3PS4_2.tiff,1891845,1781213,37340,73292,0.662,NA
4,3,MacroG3,3PL4_8.tiff,2053321,1939963,38601,74757,0.659,NA
4,3,MacroG3,1PL5_4.tiff,1887750,1770922,58786,58042,0.497,NA
4,3,MacroG3,3PS5_6.tiff,2013760,1902407,36520,74833,0.672,NA
4,3,MacroG3,1PL5_5.tiff,2240364,2132378,103525,4461,0.041,NA
4,3,MacroG3,3PS4_3.tiff,1806516,1670324,45994,90198,0.662,NA
4,3,MacroG3,2PL4_3.tiff,1904336,1772884,102020,29432,0.224,NA
4,3,MacroG3,3PL4_5.tiff,1943816,1835930,42187,65699,0.609,NA
4,3,MacroG3,1PS5_3.tiff,1999800,1870323,68698,60779,0.469,NA
4,3,MacroG3,2PL4_4.tiff,1996652,1884387,45943,66322,0.591,NA
4,3,MacroG3,3PS4_4.tiff,1961160,1831219,46265,83676,0.644,NA
4,3,MacroG3,3PS5_0.tiff,1765554,1646577,16775,102202,0.859,NA
4,3,MacroG3,1PL5_2.tiff,2057536,1942747,108436,6353,0.055,NA
4,3,MacroG3,1PS5_4.tiff,2002035,1870734,36859,94442,0.719,NA
4,3,MacroG3,3PL4_2.tiff,1896660,1772005,34085,90570,0.727,NA
4,3,MacroG3,3PL4_3.tiff,1834140,1717647,34278,82215,0.706,NA
4,3,MacroG3,1PS5_5.tiff,1989900,1871257,48475,70168,0.591,NA
4,3,MacroG3,3PS5_1.tiff,1947864,1840721,22156,84987,0.793,NA
4,3,MacroG3,1PL5_3.tiff,2018135,1880198,56150,81787,0.593,NA
4,3,MacroG3,3PS4_5.tiff,1907982,1794385,30201,83396,0.734,NA
4,3,MacroG3,1PL5_0.tiff,1959232,1824702,42549,91981,0.684,NA
4,3,MacroG3,3PS5_2.tiff,1700270,1572673,34444,93153,0.73,NA
4,3,MacroG3,3PS4_6.tiff,1854799,1737969,32394,84436,0.723,NA
4,3,MacroG3,3PL4_0.tiff,1830120,1709397,42590,78133,0.647,NA
4,3,MacroG3,3PL4_1.tiff,1700784,1603677,68520,28587,0.294,NA
4,3,MacroG3,1PL5_1.tiff,2043440,1935416,33484,74540,0.69,NA
4,3,MacroG3,3PS5_3.tiff,1874610,1747056,28926,98628,0.773,NA
4,3,MacroG3,3PL4_6.tiff,1868240,1752930,34199,81111,0.703,NA
4,3,MacroG3,1PS5_0.tiff,1928236,1818868,24568,84800,0.775,NA
4,3,MacroG3,3PS5_4.tiff,1861240,1748509,26426,86305,0.766,NA
4,3,MacroG3,3PS4_0.tiff,1873500,1755630,72205,45665,0.387,NA
4,3,MacroG3,2PL4_0.tiff,2137005,2027371,37744,71890,0.656,NA
4,3,MacroG3,2PL4_1.tiff,1921320,1812119,59032,50169,0.459,NA
4,3,MacroG3,3PS4_1.tiff,1838753,1733520,50925,54308,0.516,NA
4,3,MacroG3,3PS5_5.tiff,1876626,1766898,44572,65156,0.594,NA
4,3,MacroG3,1PS5_1.tiff,1976114,1861890,41978,72246,0.632,NA
4,3,MacroG3,3PL4_7.tiff,1836461,1712018,42765,81678,0.656,NA
4,4,MacroG3,3PL6_5.tiff,1915118,1805476,58243,51399,0.469,NA
4,4,MacroG3,3PL5_0.tiff,1942009,1855771,19940,66298,0.769,NA
4,4,MacroG3,2PS5_0.tiff,1751911,1634819,50458,66634,0.569,NA
4,4,MacroG3,2PL5_6.tiff,1557906,1463593,92051,2262,0.024,NA
4,4,MacroG3,2PS5_1.tiff,1787805,1676437,25410,85958,0.772,NA
4,4,MacroG3,3PL5_1.tiff,1997082,1891098,44368,61616,0.581,NA
4,4,MacroG3,2PS6_4.tiff,2009524,1899263,66362,43899,0.398,NA
4,4,MacroG3,3PL6_4.tiff,1908816,1797219,50039,61558,0.552,NA
4,4,MacroG3,2PL5_0.tiff,1614480,1482485,56049,75946,0.575,NA
